stationId,destination_stationId,hour,lat,lng,destination_lat,destination_lng,delta_time,timestamp,weekday,month,is_weekend,is_rush_hour,date,time,origin_rain,destination_rain,rain
1992,323,7,10.872419,106.768248,10.875454,106.758689,156.961362,2026-02-03 07:10:15,1,2,0,1,2026-02-03,07:10:15,0.000,0.000,0.000
1992,323,13,10.872419,106.768248,10.875454,106.758689,168.862328,2026-02-03 13:10:42,1,2,0,0,2026-02-03,13:10:42,0.100,0.000,0.000
1992,323,16,10.872419,106.768248,10.875454,106.758689,143.686219,2026-02-27 16:45:00,4,2,0,0,2026-02-27,16:45:00,0.100,0.100,0.100
1992,323,5,10.872419,106.768248,10.875454,106.758689,205.923949,2026-03-04 05:44:39,2,3,0,0,2026-03-04,05:44:39,0.000,0.400,0.400
1992,323,13,10.872419,106.768248,10.875454,106.758689,157.622065,2026-03-07 13:01:25,5,3,1,0,2026-03-07,13:01:25,0.100,0.100,0.100
1992,323,16,10.872419,106.768248,10.875454,106.758689,403.212852,2026-03-12 16:48:00,3,3,0,0,2026-03-12,16:48:00,0.100,0.000,0.000
1992,323,9,10.872419,106.768248,10.875454,106.758689,215.30098,2026-03-14 09:06:41,5,3,1,1,2026-03-14,09:06:41,0.000,0.100,0.100
1992,323,8,10.872419,106.768248,10.875454,106.758689,196.244438,2026-03-16 08:17:39,0,3,0,1,2026-03-16,08:17:39,0.000,0.000,0.000
1992,323,15,10.872419,106.768248,10.875454,106.758689,150.870688,2026-03-20 15:17:11,4,3,0,0,2026-03-20,15:17:11,0.100,0.400,0.400
1992,323,7,10.872419,106.768248,10.875454,106.758689,197.943323,2026-03-24 07:10:39,1,3,0,1,2026-03-24,07:10:39,0.000,0.000,0.000
1992,323,11,10.872419,106.768248,10.875454,106.758689,207.265681,2026-01-14 11:45:11,2,1,0,0,2026-01-14,11:45:11,0.000,0.000,0.000
1992,323,16,10.872419,106.768248,10.875454,106.758689,109.814938,2026-01-25 16:01:00,6,1,1,0,2026-01-25,16:01:00,0.000,0.000,0.000
